,event_id,Event Name,Market Name,Outcome Name,Odds (Decimal),Price Numerator,Price Denominator,Outcome Type,Outcome SubType,sport,competition
22597,6640317,Green Bay vs New England,Winnaar,New England,1.47,47,100,HH,2,Virtual American Football,TOTO Dome
22598,6640317,Green Bay vs New England,Handicap - Winnaar +5.5 En Total Punten Over/Under 37.5,New England en Over 37.5,3.65,53,20,--,,Virtual American Football,TOTO Dome
22599,6640317,Green Bay vs New England,Handicap - Winnaar +5.5 En Total Punten Over/Under 37.5,New England en Under 37.5,3.85,57,20,--,,Virtual American Football,TOTO Dome
22600,6640317,Green Bay vs New England,Handicap - Winnaar +5.5 En Total Punten Over/Under 37.5,Green Bay en Under 37.5,3.5,5,2,--,,Virtual American Football,TOTO Dome
22601,6640317,Green Bay vs New England,Handicap - Winnaar +5.5 En Total Punten Over/Under 37.5,Green Bay en Over 37.5,3.75,11,4,--,,Virtual American Football,TOTO Dome
22602,6640317,Green Bay vs New England,Winnaar en winnende marge,New England en by 19-24,11.0,10,1,--,,Virtual American Football,TOTO Dome
22603,6640317,Green Bay vs New England,Winnaar en winnende marge,New England en by 13-18,5.25,17,4,--,,Virtual American Football,TOTO Dome
22604,6640317,Green Bay vs New England,Winnaar en winnende marge,New England en by 25-30,23.0,22,1,--,,Virtual American Football,TOTO Dome
22605,6640317,Green Bay vs New England,Winnaar en winnende marge,Green Bay en by 1-6,5.5,9,2,--,,Virtual American Football,TOTO Dome
22606,6640317,Green Bay vs New England,Winnaar en winnende marge,Green Bay en by 7-12,7.0,6,1,--,,Virtual American Football,TOTO Dome
22607,6640317,Green Bay vs New England,Winnaar en winnende marge,New England en by 7-12,4.0,3,1,--,,Virtual American Football,TOTO Dome
22608,6640317,Green Bay vs New England,Winnaar en winnende marge,Green Bay en by 25-30,101.0,100,1,--,,Virtual American Football,TOTO Dome
22609,6640317,Green Bay vs New England,Winnaar en winnende marge,Green Bay en by 19-24,36.0,35,1,--,,Virtual American Football,TOTO Dome
22610,6640317,Green Bay vs New England,Winnaar en winnende marge,New England en by 1-6,4.5,7,2,--,,Virtual American Football,TOTO Dome
22611,6640317,Green Bay vs New England,Winnaar en winnende marge,New England en by 31+,56.0,55,1,--,,Virtual American Football,TOTO Dome
22612,6640317,Green Bay vs New England,Winnaar en winnende marge,Green Bay en by 31+,201.0,200,1,--,,Virtual American Football,TOTO Dome
22613,6640317,Green Bay vs New England,Winnaar en winnende marge,Green Bay en by 13-18,12.0,11,1,--,,Virtual American Football,TOTO Dome
22614,6640079,Peter Manley vs Tony O'Shea,Peter Manley Eerste 3 darts,90-110,1.67,67,100,--,,Virtual Darten,TOTO Palace
22615,6640079,Peter Manley vs Tony O'Shea,Peter Manley Eerste 3 darts,Under 90,9.0,8,1,--,,Virtual Darten,TOTO Palace
22616,6640079,Peter Manley vs Tony O'Shea,Peter Manley Eerste 3 darts,Over 110,2.7,17,10,--,,Virtual Darten,TOTO Palace
22617,6640079,Peter Manley vs Tony O'Shea,9-darts finnish,Nee,1.01,1,100,--,,Virtual Darten,TOTO Palace
22618,6640079,Peter Manley vs Tony O'Shea,9-darts finnish,Ja,56.0,55,1,--,,Virtual Darten,TOTO Palace
22619,6640079,Peter Manley vs Tony O'Shea,180 uitgooi in de leg,Ja,1.69,69,100,--,,Virtual Darten,TOTO Palace
22620,6640079,Peter Manley vs Tony O'Shea,180 uitgooi in de leg,Nee,2.05,21,20,--,,Virtual Darten,TOTO Palace
22621,6640079,Peter Manley vs Tony O'Shea,Winnende uitgooi Over/Under 40.5,Over,1.73,73,100,HL,1,Virtual Darten,TOTO Palace
22622,6640079,Peter Manley vs Tony O'Shea,Winnende uitgooi Over/Under 40.5,Under,2.0,1,1,HL,L,Virtual Darten,TOTO Palace
22623,6640079,Peter Manley vs Tony O'Shea,Leg - Winnaar,Peter Manley,1.73,73,100,HH,1,Virtual Darten,TOTO Palace
22624,6640079,Peter Manley vs Tony O'Shea,Leg - Winnaar,Tony O'Shea,1.98,49,50,HH,2,Virtual Darten,TOTO Palace
22625,6640079,Peter Manley vs Tony O'Shea,Tony O'Shea Eerste 3 darts,Over 110,2.2,6,5,--,,Virtual Darten,TOTO Palace
22626,6640079,Peter Manley vs Tony O'Shea,Tony O'Shea Eerste 3 darts,90-110,1.91,91,100,--,,Virtual Darten,TOTO Palace
22627,6640079,Peter Manley vs Tony O'Shea,Tony O'Shea Eerste 3 darts,Under 90,10.0,9,1,--,,Virtual Darten,TOTO Palace
22628,6640079,Peter Manley vs Tony O'Shea,Kleur winnende dubbel,Groen,2.5,6,4,--,,Virtual Darten,TOTO Palace
22629,6640079,Peter Manley vs Tony O'Shea,Kleur winnende dubbel,Rood,1.47,47,100,--,,Virtual Darten,TOTO Palace
22630,6640079,Peter Manley vs Tony O'Shea,Winnende dubbel.,Andere,1.56,14,25,--,,Virtual Darten,TOTO Palace
22631,6640079,Peter Manley vs Tony O'Shea,Winnende dubbel.,20 of 10,4.25,13,4,--,,Virtual Darten,TOTO Palace
22632,6640079,Peter Manley vs Tony O'Shea,Winnende dubbel.,16 of 8,5.0,4,1,--,,Virtual Darten,TOTO Palace
22633,6640079,Peter Manley vs Tony O'Shea,"Winner, Checkout Over/Under 40.5 and Winning Double","Peter Manley, Over en Andere",9.5,17,2,--,,Virtual Darten,TOTO Palace
22634,6640079,Peter Manley vs Tony O'Shea,"Winner, Checkout Over/Under 40.5 and Winning Double","Peter Manley, Under en Andere",4.0,3,1,--,,Virtual Darten,TOTO Palace
22635,6640079,Peter Manley vs Tony O'Shea,"Winner, Checkout Over/Under 40.5 and Winning Double","Peter Manley, Over en 16 of 8",22.0,21,1,--,,Virtual Darten,TOTO Palace
22636,6640079,Peter Manley vs Tony O'Shea,"Winner, Checkout Over/Under 40.5 and Winning Double","Tony O'Shea, Under en Andere",8.5,15,2,--,,Virtual Darten,TOTO Palace
22637,6640079,Peter Manley vs Tony O'Shea,"Winner, Checkout Over/Under 40.5 and Winning Double","Tony O'Shea, Over en 16 of 8",16.0,15,1,--,,Virtual Darten,TOTO Palace
22638,6640079,Peter Manley vs Tony O'Shea,"Winner, Checkout Over/Under 40.5 and Winning Double","Peter Manley, Under en 20 of 10",23.0,22,1,--,,Virtual Darten,TOTO Palace
22639,6640079,Peter Manley vs Tony O'Shea,"Winner, Checkout Over/Under 40.5 and Winning Double","Tony O'Shea, Over en 20 of 10",10.0,9,1,--,,Virtual Darten,TOTO Palace
22640,6640079,Peter Manley vs Tony O'Shea,"Winner, Checkout Over/Under 40.5 and Winning Double","Tony O'Shea, Under en 20 of 10",201.0,200,1,--,,Virtual Darten,TOTO Palace
22641,6640079,Peter Manley vs Tony O'Shea,"Winner, Checkout Over/Under 40.5 and Winning Double","Peter Manley, Over en 20 of 10",10.0,9,1,--,,Virtual Darten,TOTO Palace
22642,6640079,Peter Manley vs Tony O'Shea,"Winner, Checkout Over/Under 40.5 and Winning Double","Peter Manley, Under en 16 of 8",26.0,25,1,--,,Virtual Darten,TOTO Palace
22643,6640079,Peter Manley vs Tony O'Shea,"Winner, Checkout Over/Under 40.5 and Winning Double","Tony O'Shea, Over en Andere",5.75,19,4,--,,Virtual Darten,TOTO Palace
22644,6640079,Peter Manley vs Tony O'Shea,"Winner, Checkout Over/Under 40.5 and Winning Double","Tony O'Shea, Under en 16 of 8",19.0,18,1,--,,Virtual Darten,TOTO Palace
22645,6640281,Zuid-Afrika vs West Indië,Team 1 Total Runs Over/Under 14.5,Under,1.8,4,5,HL,L,Virtual Cricket,The TOTO Oval
22646,6640281,Zuid-Afrika vs West Indië,Team 1 Total Runs Over/Under 14.5,Over,1.91,91,100,HL,1,Virtual Cricket,The TOTO Oval
22647,6640281,Zuid-Afrika vs West Indië,Total Sixes Over/Under 1.5,Under,1.44,11,25,HL,L,Virtual Cricket,The TOTO Oval
22648,6640281,Zuid-Afrika vs West Indië,Total Sixes Over/Under 1.5,Over,2.5,6,4,HL,1,Virtual Cricket,The TOTO Oval
22649,6640281,Zuid-Afrika vs West Indië,Wedstrijd - Resultaat,Zuid-Afrika,2.05,21,20,MR,1,Virtual Cricket,The TOTO Oval
22650,6640281,Zuid-Afrika vs West Indië,Wedstrijd - Resultaat,West Indië,1.87,87,100,MR,2,Virtual Cricket,The TOTO Oval
22651,6640281,Zuid-Afrika vs West Indië,Wedstrijd - Resultaat,Gelijkspel,16.0,15,1,MR,D,Virtual Cricket,The TOTO Oval
22652,6640281,Zuid-Afrika vs West Indië,Total Fours Over/Under 3.5,Under,1.54,27,50,HL,L,Virtual Cricket,The TOTO Oval
22653,6640281,Zuid-Afrika vs West Indië,Total Fours Over/Under 3.5,Over,2.3,13,10,HL,1,Virtual Cricket,The TOTO Oval
22654,6640281,Zuid-Afrika vs West Indië,Team 1 1e Wicket Dismissal Type,No Wicket,3.5,5,2,--,,Virtual Cricket,The TOTO Oval
22655,6640281,Zuid-Afrika vs West Indië,Team 1 1e Wicket Dismissal Type,LBW,8.0,7,1,--,,Virtual Cricket,The TOTO Oval
22656,6640281,Zuid-Afrika vs West Indië,Team 1 1e Wicket Dismissal Type,Bowled,4.75,15,4,--,,Virtual Cricket,The TOTO Oval
22657,6640281,Zuid-Afrika vs West Indië,Team 1 1e Wicket Dismissal Type,Caught,2.0,1,1,--,,Virtual Cricket,The TOTO Oval
22658,6640033,Burnley vs Palace,Resultaat,Palace,2.6,8,5,MR,2,Virtual Voetbal,Premier League 23/24
22660,6640033,Burnley vs Palace,Resultaat,Gelijkspel,3.25,9,4,MR,D,Virtual Voetbal,Premier League 23/24
22662,6640033,Burnley vs Palace,Resultaat,Burnley,2.6,8,5,MR,1,Virtual Voetbal,Premier League 23/24
22664,6640033,Burnley vs Palace,Resultaat en Beide Teams Scoren,Palace en Ja,6.0,5,1,--,,Virtual Voetbal,Premier League 23/24
22666,6640033,Burnley vs Palace,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.5,7,2,--,,Virtual Voetbal,Premier League 23/24
22668,6640033,Burnley vs Palace,Resultaat en Beide Teams Scoren,Palace en Nee,3.75,11,4,--,,Virtual Voetbal,Premier League 23/24
22670,6640033,Burnley vs Palace,Resultaat en Beide Teams Scoren,Burnley en Ja,6.0,5,1,--,,Virtual Voetbal,Premier League 23/24
22672,6640033,Burnley vs Palace,Resultaat en Beide Teams Scoren,Burnley en Nee,3.85,57,20,--,,Virtual Voetbal,Premier League 23/24
22674,6640033,Burnley vs Palace,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,9.0,8,1,--,,Virtual Voetbal,Premier League 23/24
22676,6640033,Burnley vs Palace,Aantal Goals - Over/Under 2.5,Under,1.54,27,50,HL,L,Virtual Voetbal,Premier League 23/24
22678,6640033,Burnley vs Palace,Aantal Goals - Over/Under 2.5,Over,2.35,27,20,HL,1,Virtual Voetbal,Premier League 23/24
22680,6640033,Burnley vs Palace,Dubbele Kans,Burnley of Palace,1.21,21,100,DC,3,Virtual Voetbal,Premier League 23/24
22682,6640033,Burnley vs Palace,Dubbele Kans,Burnley of Gelijkspel,1.36,9,25,DC,1,Virtual Voetbal,Premier League 23/24
22684,6640033,Burnley vs Palace,Dubbele Kans,Gelijkspel of Palace,1.33,33,100,DC,2,Virtual Voetbal,Premier League 23/24
22686,6640033,Burnley vs Palace,Beide Teams Scoren,Nee,1.71,71,100,--,,Virtual Voetbal,Premier League 23/24
22688,6640033,Burnley vs Palace,Beide Teams Scoren,Ja,2.0,1,1,--,,Virtual Voetbal,Premier League 23/24
22690,6640106,Orlando vs Chicago,Winnaar,Orlando,1.5,1,2,HH,1,Virtual Basketbal,TOTO Globe Arena
22691,6640106,Orlando vs Chicago,Winnaar,Chicago,2.6,8,5,HH,2,Virtual Basketbal,TOTO Globe Arena
22692,6640106,Orlando vs Chicago,Handicap - Winnaar -4.5,Orlando,1.87,87,100,WH,1,Virtual Basketbal,TOTO Globe Arena
22693,6640106,Orlando vs Chicago,Handicap - Winnaar -4.5,Chicago,1.95,19,20,WH,2,Virtual Basketbal,TOTO Globe Arena
22694,6640106,Orlando vs Chicago,Winnaar Totaal punten Over/Under 214.5,Chicago en Under,5.0,4,1,--,,Virtual Basketbal,TOTO Globe Arena
22695,6640106,Orlando vs Chicago,Winnaar Totaal punten Over/Under 214.5,Orlando en Under,2.8,9,5,--,,Virtual Basketbal,TOTO Globe Arena
22696,6640106,Orlando vs Chicago,Winnaar Totaal punten Over/Under 214.5,Chicago en Over,5.0,4,1,--,,Virtual Basketbal,TOTO Globe Arena
22697,6640106,Orlando vs Chicago,Winnaar Totaal punten Over/Under 214.5,Orlando en Over,2.9,19,10,--,,Virtual Basketbal,TOTO Globe Arena
22698,6640106,Orlando vs Chicago,Aantal Punten - Over/Under 214.5,Over,1.87,87,100,HL,1,Virtual Basketbal,TOTO Globe Arena
22699,6640106,Orlando vs Chicago,Aantal Punten - Over/Under 214.5,Under,1.83,83,100,HL,L,Virtual Basketbal,TOTO Globe Arena
22700,6640106,Orlando vs Chicago,Winning Margin 21+ (5 Punt bands),Orlando en by 11-15,5.75,19,4,WM,,Virtual Basketbal,TOTO Globe Arena
22701,6640106,Orlando vs Chicago,Winning Margin 21+ (5 Punt bands),Orlando en by 21+,12.0,11,1,WM,,Virtual Basketbal,TOTO Globe Arena
22702,6640106,Orlando vs Chicago,Winning Margin 21+ (5 Punt bands),Chicago en by 1-5,6.25,21,4,WM,,Virtual Basketbal,TOTO Globe Arena
22703,6640106,Orlando vs Chicago,Winning Margin 21+ (5 Punt bands),Chicago en by 16-20,20.0,19,1,WM,,Virtual Basketbal,TOTO Globe Arena
22704,6640106,Orlando vs Chicago,Winning Margin 21+ (5 Punt bands),Orlando en by 6-10,5.25,17,4,WM,,Virtual Basketbal,TOTO Globe Arena
22705,6640106,Orlando vs Chicago,Winning Margin 21+ (5 Punt bands),Chicago en by 21+,41.0,40,1,WM,,Virtual Basketbal,TOTO Globe Arena
22706,6640106,Orlando vs Chicago,Winning Margin 21+ (5 Punt bands),Orlando en by 1-5,5.25,17,4,WM,,Virtual Basketbal,TOTO Globe Arena
22707,6640106,Orlando vs Chicago,Winning Margin 21+ (5 Punt bands),Chicago en by 11-15,12.0,11,1,WM,,Virtual Basketbal,TOTO Globe Arena
22708,6640106,Orlando vs Chicago,Winning Margin 21+ (5 Punt bands),Orlando en by 16-20,7.25,25,4,WM,,Virtual Basketbal,TOTO Globe Arena
22709,6640106,Orlando vs Chicago,Winning Margin 21+ (5 Punt bands),Chicago en by 6-10,8.0,7,1,WM,,Virtual Basketbal,TOTO Globe Arena
22710,6639892,Groningen vs Almelo,Beide Teams Scoren,Nee,1.73,73,100,--,,Virtual Voetbal,Nederlandse competitie
22711,6639892,Groningen vs Almelo,Beide Teams Scoren,Ja,1.98,49,50,--,,Virtual Voetbal,Nederlandse competitie
22712,6639892,Groningen vs Almelo,Aantal Goals - Over/Under 2.5,Over,2.25,5,4,HL,1,Virtual Voetbal,Nederlandse competitie
22713,6639892,Groningen vs Almelo,Aantal Goals - Over/Under 2.5,Under,1.57,57,100,HL,L,Virtual Voetbal,Nederlandse competitie
22714,6639892,Groningen vs Almelo,Dubbele Kans,Groningen of Gelijkspel,1.29,29,100,DC,1,Virtual Voetbal,Nederlandse competitie
22715,6639892,Groningen vs Almelo,Dubbele Kans,Groningen of Almelo,1.2,1,5,DC,3,Virtual Voetbal,Nederlandse competitie
22716,6639892,Groningen vs Almelo,Dubbele Kans,Gelijkspel of Almelo,1.4,2,5,DC,2,Virtual Voetbal,Nederlandse competitie
22717,6639892,Groningen vs Almelo,Resultaat en Beide Teams Scoren,Groningen en Ja,5.5,9,2,--,,Virtual Voetbal,Nederlandse competitie
22718,6639892,Groningen vs Almelo,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.5,7,2,--,,Virtual Voetbal,Nederlandse competitie
22719,6639892,Groningen vs Almelo,Resultaat en Beide Teams Scoren,Groningen en Nee,3.5,5,2,--,,Virtual Voetbal,Nederlandse competitie
22720,6639892,Groningen vs Almelo,Resultaat en Beide Teams Scoren,Almelo en Ja,6.25,21,4,--,,Virtual Voetbal,Nederlandse competitie
22721,6639892,Groningen vs Almelo,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,9.5,17,2,--,,Virtual Voetbal,Nederlandse competitie
22722,6639892,Groningen vs Almelo,Resultaat en Beide Teams Scoren,Almelo en Nee,4.25,13,4,--,,Virtual Voetbal,Nederlandse competitie
22723,6639892,Groningen vs Almelo,Resultaat,Gelijkspel,3.25,9,4,MR,D,Virtual Voetbal,Nederlandse competitie
22724,6639892,Groningen vs Almelo,Resultaat,Almelo,2.8,9,5,MR,2,Virtual Voetbal,Nederlandse competitie
22725,6639892,Groningen vs Almelo,Resultaat,Groningen,2.4,7,5,MR,1,Virtual Voetbal,Nederlandse competitie
22726,6640335,San Francisco vs Dallas,Winnaar,San Francisco,2.7,17,10,HH,1,Virtual American Football,TOTO Dome
22727,6640335,San Francisco vs Dallas,Winnaar,Dallas,1.47,47,100,HH,2,Virtual American Football,TOTO Dome
22728,6640335,San Francisco vs Dallas,Aantal Punten - Over/Under 38.5,Over,1.77,77,100,HL,1,Virtual American Football,TOTO Dome
22729,6640335,San Francisco vs Dallas,Aantal Punten - Over/Under 38.5,Under,1.93,93,100,HL,L,Virtual American Football,TOTO Dome
22730,6640335,San Francisco vs Dallas,Winnaar Totaal punten Over/Under 38.5,Dallas en Under,3.0,2,1,--,,Virtual American Football,TOTO Dome
22731,6640335,San Francisco vs Dallas,Winnaar Totaal punten Over/Under 38.5,San Francisco en Under,5.25,17,4,--,,Virtual American Football,TOTO Dome
22732,6640335,San Francisco vs Dallas,Winnaar Totaal punten Over/Under 38.5,Dallas en Over,2.75,7,4,--,,Virtual American Football,TOTO Dome
22733,6640335,San Francisco vs Dallas,Winnaar Totaal punten Over/Under 38.5,San Francisco en Over,5.0,4,1,--,,Virtual American Football,TOTO Dome
22734,6640335,San Francisco vs Dallas,Handicap - Winnaar +5.5 En Total Punten Over/Under 38.5,San Francisco en Over 38.5,3.65,53,20,--,,Virtual American Football,TOTO Dome
22735,6640335,San Francisco vs Dallas,Handicap - Winnaar +5.5 En Total Punten Over/Under 38.5,San Francisco en Under 38.5,3.65,53,20,--,,Virtual American Football,TOTO Dome
22736,6640335,San Francisco vs Dallas,Handicap - Winnaar +5.5 En Total Punten Over/Under 38.5,Dallas en Over 38.5,3.4,12,5,--,,Virtual American Football,TOTO Dome
22737,6640335,San Francisco vs Dallas,Handicap - Winnaar +5.5 En Total Punten Over/Under 38.5,Dallas en Under 38.5,4.0,3,1,--,,Virtual American Football,TOTO Dome
22738,6640335,San Francisco vs Dallas,Winnaar en winnende marge,San Francisco en by 31+,201.0,200,1,--,,Virtual American Football,TOTO Dome
22739,6640335,San Francisco vs Dallas,Winnaar en winnende marge,Dallas en by 31+,51.0,50,1,--,,Virtual American Football,TOTO Dome
22740,6640335,San Francisco vs Dallas,Winnaar en winnende marge,San Francisco en by 1-6,5.5,9,2,--,,Virtual American Football,TOTO Dome
22741,6640335,San Francisco vs Dallas,Winnaar en winnende marge,San Francisco en by 13-18,12.0,11,1,--,,Virtual American Football,TOTO Dome
22742,6640335,San Francisco vs Dallas,Winnaar en winnende marge,San Francisco en by 19-24,34.0,33,1,--,,Virtual American Football,TOTO Dome
22743,6640335,San Francisco vs Dallas,Winnaar en winnende marge,Dallas en by 25-30,23.0,22,1,--,,Virtual American Football,TOTO Dome
22744,6640335,San Francisco vs Dallas,Winnaar en winnende marge,Dallas en by 7-12,4.25,13,4,--,,Virtual American Football,TOTO Dome
22745,6640335,San Francisco vs Dallas,Winnaar en winnende marge,San Francisco en by 25-30,101.0,100,1,--,,Virtual American Football,TOTO Dome
22746,6640335,San Francisco vs Dallas,Winnaar en winnende marge,Dallas en by 19-24,10.0,9,1,--,,Virtual American Football,TOTO Dome
22747,6640335,San Francisco vs Dallas,Winnaar en winnende marge,San Francisco en by 7-12,7.0,6,1,--,,Virtual American Football,TOTO Dome
22748,6640335,San Francisco vs Dallas,Winnaar en winnende marge,Dallas en by 13-18,5.25,17,4,--,,Virtual American Football,TOTO Dome
22749,6640335,San Francisco vs Dallas,Winnaar en winnende marge,Dallas en by 1-6,4.5,7,2,--,,Virtual American Football,TOTO Dome
22750,6640008,Bilbao vs Almería,Aantal Goals - Over/Under 2.5,Under,1.71,71,100,HL,L,Virtual Voetbal,La Liga 23/24
22752,6640008,Bilbao vs Almería,Aantal Goals - Over/Under 2.5,Over,2.0,1,1,HL,1,Virtual Voetbal,La Liga 23/24
22754,6640008,Bilbao vs Almería,Beide Teams Scoren,Nee,1.87,87,100,--,,Virtual Voetbal,La Liga 23/24
22756,6640008,Bilbao vs Almería,Beide Teams Scoren,Ja,1.83,83,100,--,,Virtual Voetbal,La Liga 23/24
22758,6640008,Bilbao vs Almería,Resultaat en Beide Teams Scoren,Bilbao en Ja,4.5,7,2,--,,Virtual Voetbal,La Liga 23/24
22760,6640008,Bilbao vs Almería,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.5,7,2,--,,Virtual Voetbal,La Liga 23/24
22762,6640008,Bilbao vs Almería,Resultaat en Beide Teams Scoren,Almería en Nee,4.75,15,4,--,,Virtual Voetbal,La Liga 23/24
22764,6640008,Bilbao vs Almería,Resultaat en Beide Teams Scoren,Almería en Ja,6.0,5,1,--,,Virtual Voetbal,La Liga 23/24
22766,6640008,Bilbao vs Almería,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,11.0,10,1,--,,Virtual Voetbal,La Liga 23/24
22768,6640008,Bilbao vs Almería,Resultaat en Beide Teams Scoren,Bilbao en Nee,3.5,5,2,--,,Virtual Voetbal,La Liga 23/24
22770,6640008,Bilbao vs Almería,Resultaat,Bilbao,2.2,6,5,MR,1,Virtual Voetbal,La Liga 23/24
22772,6640008,Bilbao vs Almería,Resultaat,Gelijkspel,3.4,12,5,MR,D,Virtual Voetbal,La Liga 23/24
22774,6640008,Bilbao vs Almería,Resultaat,Almería,2.9,19,10,MR,2,Virtual Voetbal,La Liga 23/24
22776,6640008,Bilbao vs Almería,Dubbele Kans,Bilbao of Almería,1.18,9,50,DC,3,Virtual Voetbal,La Liga 23/24
22778,6640008,Bilbao vs Almería,Dubbele Kans,Bilbao of Gelijkspel,1.26,13,50,DC,1,Virtual Voetbal,La Liga 23/24
22780,6640008,Bilbao vs Almería,Dubbele Kans,Gelijkspel of Almería,1.47,47,100,DC,2,Virtual Voetbal,La Liga 23/24
22782,6640037,Fulham vs Wolverhampton,Resultaat,Wolverhampton,2.7,17,10,MR,2,Virtual Voetbal,Premier League 23/24
22784,6640037,Fulham vs Wolverhampton,Resultaat,Fulham,2.45,29,20,MR,1,Virtual Voetbal,Premier League 23/24
22786,6640037,Fulham vs Wolverhampton,Resultaat,Gelijkspel,3.4,12,5,MR,D,Virtual Voetbal,Premier League 23/24
22788,6640037,Fulham vs Wolverhampton,Beide Teams Scoren,Nee,1.87,87,100,--,,Virtual Voetbal,Premier League 23/24
22790,6640037,Fulham vs Wolverhampton,Beide Teams Scoren,Ja,1.83,83,100,--,,Virtual Voetbal,Premier League 23/24
22792,6640037,Fulham vs Wolverhampton,Dubbele Kans,Fulham of Wolverhampton,1.18,9,50,DC,3,Virtual Voetbal,Premier League 23/24
22794,6640037,Fulham vs Wolverhampton,Dubbele Kans,Gelijkspel of Wolverhampton,1.38,19,50,DC,2,Virtual Voetbal,Premier League 23/24
22796,6640037,Fulham vs Wolverhampton,Dubbele Kans,Fulham of Gelijkspel,1.31,31,100,DC,1,Virtual Voetbal,Premier League 23/24
22798,6640037,Fulham vs Wolverhampton,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.5,7,2,--,,Virtual Voetbal,Premier League 23/24
22800,6640037,Fulham vs Wolverhampton,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,11.0,10,1,--,,Virtual Voetbal,Premier League 23/24
22802,6640037,Fulham vs Wolverhampton,Resultaat en Beide Teams Scoren,Wolverhampton en Ja,5.5,9,2,--,,Virtual Voetbal,Premier League 23/24
22804,6640037,Fulham vs Wolverhampton,Resultaat en Beide Teams Scoren,Wolverhampton en Nee,4.25,13,4,--,,Virtual Voetbal,Premier League 23/24
22806,6640037,Fulham vs Wolverhampton,Resultaat en Beide Teams Scoren,Fulham en Nee,3.85,57,20,--,,Virtual Voetbal,Premier League 23/24
22808,6640037,Fulham vs Wolverhampton,Resultaat en Beide Teams Scoren,Fulham en Ja,5.0,4,1,--,,Virtual Voetbal,Premier League 23/24
