,event_id,Event Name,Market Name,Outcome Name,Odds (Decimal),Price Numerator,Price Denominator,Outcome Type,Outcome SubType,sport,competition
7319,6373156,Ronnie O´Sullivan vs John Higgins,Correct Score,Ronnie O´Sullivan 6-0,23.0,22,1,CS,S,Snooker,The Masters
7321,6373156,Ronnie O´Sullivan vs John Higgins,Correct Score,John Higgins 6-2,17.0,16,1,CS,S,Snooker,The Masters
7323,6373262,Shaun Murphy vs Gary Wilson,Wedstrijd,Shaun Murphy,1.43,43,100,HH,1,Snooker,The Masters
7325,6373262,Shaun Murphy vs Gary Wilson,Wedstrijd,Gary Wilson,2.8,9,5,HH,2,Snooker,The Masters
7327,6373262,Shaun Murphy vs Gary Wilson,Handicap Winnaar -1.5,Shaun Murphy,1.71,71,100,WH,1,Snooker,The Masters
7329,6373262,Shaun Murphy vs Gary Wilson,Handicap Winnaar -1.5,Gary Wilson,2.05,21,20,WH,2,Snooker,The Masters
7331,6373262,Shaun Murphy vs Gary Wilson,Aantal Frames - Over/Under 8.5,Over,1.43,43,100,HL,1,Snooker,The Masters
7333,6373262,Shaun Murphy vs Gary Wilson,Aantal Frames - Over/Under 8.5,Under,2.75,7,4,HL,L,Snooker,The Masters
7335,6373262,Shaun Murphy vs Gary Wilson,Frame 1 Winnaar,Shaun Murphy,1.65,13,20,--,,Snooker,The Masters
7337,6373262,Shaun Murphy vs Gary Wilson,Frame 1 Winnaar,Gary Wilson,2.1,11,10,--,,Snooker,The Masters
7339,6373262,Shaun Murphy vs Gary Wilson,Aantal Frames - Over/Under 9.5,Over,2.05,21,20,HL,1,Snooker,The Masters
7341,6373262,Shaun Murphy vs Gary Wilson,Aantal Frames - Over/Under 9.5,Under,1.71,71,100,HL,L,Snooker,The Masters
7343,6373262,Shaun Murphy vs Gary Wilson,Handicap Winnaar 0.5,Shaun Murphy,1.4,2,5,WH,1,Snooker,The Masters
7345,6373262,Shaun Murphy vs Gary Wilson,Handicap Winnaar 0.5,Gary Wilson,2.75,7,4,WH,2,Snooker,The Masters
7347,6373262,Shaun Murphy vs Gary Wilson,Handicap Winnaar -2.5,Shaun Murphy,2.25,5,4,WH,1,Snooker,The Masters
7349,6373262,Shaun Murphy vs Gary Wilson,Handicap Winnaar -2.5,Gary Wilson,1.59,59,100,WH,2,Snooker,The Masters
7351,6373262,Shaun Murphy vs Gary Wilson,Aantal Frames - Over/Under 10.5,Under,1.23,23,100,HL,L,Snooker,The Masters
7353,6373262,Shaun Murphy vs Gary Wilson,Aantal Frames - Over/Under 10.5,Over,3.85,57,20,HL,1,Snooker,The Masters
7355,6373262,Shaun Murphy vs Gary Wilson,Correct Score,Gary Wilson 6-4,9.0,8,1,CS,S,Snooker,The Masters
7357,6373262,Shaun Murphy vs Gary Wilson,Correct Score,Shaun Murphy 6-3,5.5,9,2,CS,S,Snooker,The Masters
7359,6373262,Shaun Murphy vs Gary Wilson,Correct Score,Gary Wilson 6-1,34.0,33,1,CS,S,Snooker,The Masters
7361,6373262,Shaun Murphy vs Gary Wilson,Correct Score,Gary Wilson 6-0,101.0,100,1,CS,S,Snooker,The Masters
7363,6373262,Shaun Murphy vs Gary Wilson,Correct Score,Shaun Murphy 6-4,5.5,9,2,CS,S,Snooker,The Masters
7365,6373262,Shaun Murphy vs Gary Wilson,Correct Score,Gary Wilson 6-5,8.0,7,1,CS,S,Snooker,The Masters
7367,6373262,Shaun Murphy vs Gary Wilson,Correct Score,Shaun Murphy 6-1,9.0,8,1,CS,S,Snooker,The Masters
7369,6373262,Shaun Murphy vs Gary Wilson,Correct Score,Shaun Murphy 6-0,23.0,22,1,CS,S,Snooker,The Masters
7371,6373262,Shaun Murphy vs Gary Wilson,Correct Score,Shaun Murphy 6-5,6.5,11,2,CS,S,Snooker,The Masters
7373,6373262,Shaun Murphy vs Gary Wilson,Correct Score,Gary Wilson 6-2,17.0,16,1,CS,S,Snooker,The Masters
7375,6373262,Shaun Murphy vs Gary Wilson,Correct Score,Gary Wilson 6-3,11.0,10,1,CS,S,Snooker,The Masters
7377,6373262,Shaun Murphy vs Gary Wilson,Correct Score,Shaun Murphy 6-2,6.0,5,1,CS,S,Snooker,The Masters
7379,6373284,Mark Williams vs Ding Junhui,Wedstrijd,Mark Williams,1.91,91,100,HH,1,Snooker,The Masters
7381,6373284,Mark Williams vs Ding Junhui,Wedstrijd,Ding Junhui,1.91,91,100,HH,2,Snooker,The Masters
7383,6373284,Mark Williams vs Ding Junhui,Handicap Winnaar 1.5,Ding Junhui,2.4,7,5,WH,2,Snooker,The Masters
7385,6373284,Mark Williams vs Ding Junhui,Handicap Winnaar 1.5,Mark Williams,1.53,53,100,WH,1,Snooker,The Masters
7387,6373284,Mark Williams vs Ding Junhui,Frame 1 Winnaar,Mark Williams,1.87,87,100,--,,Snooker,The Masters
7389,6373284,Mark Williams vs Ding Junhui,Frame 1 Winnaar,Ding Junhui,1.87,87,100,--,,Snooker,The Masters
7391,6373284,Mark Williams vs Ding Junhui,Aantal Frames - Over/Under 9.5,Over,1.91,91,100,HL,1,Snooker,The Masters
7393,6373284,Mark Williams vs Ding Junhui,Aantal Frames - Over/Under 9.5,Under,1.83,83,100,HL,L,Snooker,The Masters
7395,6373284,Mark Williams vs Ding Junhui,Handicap Winnaar -0.5,Ding Junhui,1.87,87,100,WH,2,Snooker,The Masters
7397,6373284,Mark Williams vs Ding Junhui,Handicap Winnaar -0.5,Mark Williams,1.87,87,100,WH,1,Snooker,The Masters
7399,6373284,Mark Williams vs Ding Junhui,Handicap Winnaar 0.5,Mark Williams,1.87,87,100,WH,1,Snooker,The Masters
7401,6373284,Mark Williams vs Ding Junhui,Handicap Winnaar 0.5,Ding Junhui,1.87,87,100,WH,2,Snooker,The Masters
7403,6373284,Mark Williams vs Ding Junhui,Aantal Frames - Over/Under 8.5,Under,3.0,2,1,HL,L,Snooker,The Masters
7405,6373284,Mark Williams vs Ding Junhui,Aantal Frames - Over/Under 8.5,Over,1.36,9,25,HL,1,Snooker,The Masters
7407,6373284,Mark Williams vs Ding Junhui,Aantal Frames - Over/Under 10.5,Over,3.65,53,20,HL,1,Snooker,The Masters
7409,6373284,Mark Williams vs Ding Junhui,Aantal Frames - Over/Under 10.5,Under,1.26,13,50,HL,L,Snooker,The Masters
7411,6373284,Mark Williams vs Ding Junhui,Correct Score,Ding Junhui 6-4,6.5,11,2,CS,S,Snooker,The Masters
7413,6373284,Mark Williams vs Ding Junhui,Correct Score,Ding Junhui 6-2,9.5,17,2,CS,S,Snooker,The Masters
7415,6373284,Mark Williams vs Ding Junhui,Correct Score,Mark Williams 6-5,6.75,23,4,CS,S,Snooker,The Masters
7417,6373284,Mark Williams vs Ding Junhui,Correct Score,Ding Junhui 6-5,6.75,23,4,CS,S,Snooker,The Masters
7419,6373284,Mark Williams vs Ding Junhui,Correct Score,Mark Williams 6-1,16.0,15,1,CS,S,Snooker,The Masters
7421,6373284,Mark Williams vs Ding Junhui,Correct Score,Mark Williams 6-4,6.5,11,2,CS,S,Snooker,The Masters
7423,6373284,Mark Williams vs Ding Junhui,Correct Score,Ding Junhui 6-0,51.0,50,1,CS,S,Snooker,The Masters
7425,6373284,Mark Williams vs Ding Junhui,Correct Score,Mark Williams 6-0,51.0,50,1,CS,S,Snooker,The Masters
7427,6373284,Mark Williams vs Ding Junhui,Correct Score,Mark Williams 6-3,7.25,25,4,CS,S,Snooker,The Masters
7429,6373284,Mark Williams vs Ding Junhui,Correct Score,Ding Junhui 6-3,7.25,25,4,CS,S,Snooker,The Masters
7431,6373284,Mark Williams vs Ding Junhui,Correct Score,Ding Junhui 6-1,16.0,15,1,CS,S,Snooker,The Masters
7433,6373284,Mark Williams vs Ding Junhui,Correct Score,Mark Williams 6-2,9.5,17,2,CS,S,Snooker,The Masters
7435,6373285,Mark Selby vs Allister Carter,Wedstrijd,Mark Selby,1.47,47,100,HH,1,Snooker,The Masters
7437,6373285,Mark Selby vs Allister Carter,Wedstrijd,Allister Carter,2.75,7,4,HH,2,Snooker,The Masters
7439,6373285,Mark Selby vs Allister Carter,Handicap Winnaar -1.5,Mark Selby,1.73,73,100,WH,1,Snooker,The Masters
7441,6373285,Mark Selby vs Allister Carter,Handicap Winnaar -1.5,Allister Carter,2.0,1,1,WH,2,Snooker,The Masters
7443,6373285,Mark Selby vs Allister Carter,Handicap Winnaar -2.5,Allister Carter,1.54,27,50,WH,2,Snooker,The Masters
7445,6373285,Mark Selby vs Allister Carter,Handicap Winnaar -2.5,Mark Selby,2.35,27,20,WH,1,Snooker,The Masters
7447,6373285,Mark Selby vs Allister Carter,Aantal Frames - Over/Under 9.5,Over,2.05,21,20,HL,1,Snooker,The Masters
7449,6373285,Mark Selby vs Allister Carter,Aantal Frames - Over/Under 9.5,Under,1.73,73,100,HL,L,Snooker,The Masters
7451,6373285,Mark Selby vs Allister Carter,Aantal Frames - Over/Under 10.5,Under,1.23,23,100,HL,L,Snooker,The Masters
7453,6373285,Mark Selby vs Allister Carter,Aantal Frames - Over/Under 10.5,Over,3.85,57,20,HL,1,Snooker,The Masters
7455,6373285,Mark Selby vs Allister Carter,Frame 1 Winnaar,Mark Selby,1.67,67,100,--,,Snooker,The Masters
7457,6373285,Mark Selby vs Allister Carter,Frame 1 Winnaar,Allister Carter,2.1,11,10,--,,Snooker,The Masters
7459,6373285,Mark Selby vs Allister Carter,Handicap Winnaar 0.5,Mark Selby,1.44,11,25,WH,1,Snooker,The Masters
7461,6373285,Mark Selby vs Allister Carter,Handicap Winnaar 0.5,Allister Carter,2.6,8,5,WH,2,Snooker,The Masters
7463,6373285,Mark Selby vs Allister Carter,Aantal Frames - Over/Under 8.5,Over,1.4,2,5,HL,1,Snooker,The Masters
7465,6373285,Mark Selby vs Allister Carter,Aantal Frames - Over/Under 8.5,Under,2.8,9,5,HL,L,Snooker,The Masters
7467,6373285,Mark Selby vs Allister Carter,Correct Score,Allister Carter 6-1,29.0,28,1,CS,S,Snooker,The Masters
7469,6373285,Mark Selby vs Allister Carter,Correct Score,Allister Carter 6-0,101.0,100,1,CS,S,Snooker,The Masters
7471,6373285,Mark Selby vs Allister Carter,Correct Score,Allister Carter 6-2,16.0,15,1,CS,S,Snooker,The Masters
7473,6373285,Mark Selby vs Allister Carter,Correct Score,Mark Selby 6-2,6.25,21,4,CS,S,Snooker,The Masters
7475,6373285,Mark Selby vs Allister Carter,Correct Score,Allister Carter 6-5,8.0,7,1,CS,S,Snooker,The Masters
7477,6373285,Mark Selby vs Allister Carter,Correct Score,Mark Selby 6-0,23.0,22,1,CS,S,Snooker,The Masters
7479,6373285,Mark Selby vs Allister Carter,Correct Score,Allister Carter 6-4,9.0,8,1,CS,S,Snooker,The Masters
7481,6373285,Mark Selby vs Allister Carter,Correct Score,Mark Selby 6-4,5.5,9,2,CS,S,Snooker,The Masters
7483,6373285,Mark Selby vs Allister Carter,Correct Score,Mark Selby 6-5,6.5,11,2,CS,S,Snooker,The Masters
7485,6373285,Mark Selby vs Allister Carter,Correct Score,Mark Selby 6-3,5.5,9,2,CS,S,Snooker,The Masters
7487,6373285,Mark Selby vs Allister Carter,Correct Score,Allister Carter 6-3,11.0,10,1,CS,S,Snooker,The Masters
7489,6373285,Mark Selby vs Allister Carter,Correct Score,Mark Selby 6-1,9.5,17,2,CS,S,Snooker,The Masters
7491,6373286,Judd Trump vs Barry Hawkins,Wedstrijd,Barry Hawkins,3.0,2,1,HH,2,Snooker,The Masters
7493,6373286,Judd Trump vs Barry Hawkins,Wedstrijd,Judd Trump,1.38,19,50,HH,1,Snooker,The Masters
7495,6373286,Judd Trump vs Barry Hawkins,Handicap Winnaar 0.5,Barry Hawkins,2.9,19,10,WH,2,Snooker,The Masters
7497,6373286,Judd Trump vs Barry Hawkins,Handicap Winnaar 0.5,Judd Trump,1.36,9,25,WH,1,Snooker,The Masters
7499,6373286,Judd Trump vs Barry Hawkins,Frame 1 Winnaar,Barry Hawkins,2.15,23,20,--,,Snooker,The Masters
7501,6373286,Judd Trump vs Barry Hawkins,Frame 1 Winnaar,Judd Trump,1.63,63,100,--,,Snooker,The Masters
7503,6373286,Judd Trump vs Barry Hawkins,Aantal Frames - Over/Under 8.5,Over,1.44,11,25,HL,1,Snooker,The Masters
7505,6373286,Judd Trump vs Barry Hawkins,Aantal Frames - Over/Under 8.5,Under,2.6,8,5,HL,L,Snooker,The Masters
7507,6373286,Judd Trump vs Barry Hawkins,Aantal Frames - Over/Under 10.5,Over,4.0,3,1,HL,1,Snooker,The Masters
7509,6373286,Judd Trump vs Barry Hawkins,Aantal Frames - Over/Under 10.5,Under,1.22,11,50,HL,L,Snooker,The Masters
7511,6373286,Judd Trump vs Barry Hawkins,Aantal Frames - Over/Under 9.5,Over,2.1,11,10,HL,1,Snooker,The Masters
7513,6373286,Judd Trump vs Barry Hawkins,Aantal Frames - Over/Under 9.5,Under,1.69,69,100,HL,L,Snooker,The Masters
7515,6373286,Judd Trump vs Barry Hawkins,Handicap Winnaar -2.5,Barry Hawkins,1.63,63,100,WH,2,Snooker,The Masters
7517,6373286,Judd Trump vs Barry Hawkins,Handicap Winnaar -2.5,Judd Trump,2.15,23,20,WH,1,Snooker,The Masters
7519,6373286,Judd Trump vs Barry Hawkins,Handicap Winnaar -1.5,Judd Trump,1.65,13,20,WH,1,Snooker,The Masters
7521,6373286,Judd Trump vs Barry Hawkins,Handicap Winnaar -1.5,Barry Hawkins,2.15,23,20,WH,2,Snooker,The Masters
7523,6373286,Judd Trump vs Barry Hawkins,Correct Score,Judd Trump 6-1,8.5,15,2,CS,S,Snooker,The Masters
7525,6373286,Judd Trump vs Barry Hawkins,Correct Score,Judd Trump 6-3,5.25,17,4,CS,S,Snooker,The Masters
7527,6373286,Judd Trump vs Barry Hawkins,Correct Score,Barry Hawkins 6-5,8.5,15,2,CS,S,Snooker,The Masters
7529,6373286,Judd Trump vs Barry Hawkins,Correct Score,Barry Hawkins 6-1,34.0,33,1,CS,S,Snooker,The Masters
7531,6373286,Judd Trump vs Barry Hawkins,Correct Score,Judd Trump 6-0,21.0,20,1,CS,S,Snooker,The Masters
7533,6373286,Judd Trump vs Barry Hawkins,Correct Score,Barry Hawkins 6-3,12.0,11,1,CS,S,Snooker,The Masters
7535,6373286,Judd Trump vs Barry Hawkins,Correct Score,Judd Trump 6-4,5.5,9,2,CS,S,Snooker,The Masters
7537,6373286,Judd Trump vs Barry Hawkins,Correct Score,Barry Hawkins 6-0,126.0,125,1,CS,S,Snooker,The Masters
7539,6373286,Judd Trump vs Barry Hawkins,Correct Score,Judd Trump 6-5,6.5,11,2,CS,S,Snooker,The Masters
7541,6373286,Judd Trump vs Barry Hawkins,Correct Score,Barry Hawkins 6-4,10.0,9,1,CS,S,Snooker,The Masters
7543,6373286,Judd Trump vs Barry Hawkins,Correct Score,Judd Trump 6-2,5.75,19,4,CS,S,Snooker,The Masters
7545,6373286,Judd Trump vs Barry Hawkins,Correct Score,Barry Hawkins 6-2,19.0,18,1,CS,S,Snooker,The Masters
7547,6373287,Mark Allen vs SI Jiahui,Wedstrijd,SI Jiahui,2.5,6,4,HH,2,Snooker,The Masters
7549,6373287,Mark Allen vs SI Jiahui,Wedstrijd,Mark Allen,1.53,53,100,HH,1,Snooker,The Masters
7551,6373287,Mark Allen vs SI Jiahui,Aantal Frames - Over/Under 10.5,Over,3.75,11,4,HL,1,Snooker,The Masters
7553,6373287,Mark Allen vs SI Jiahui,Aantal Frames - Over/Under 10.5,Under,1.25,1,4,HL,L,Snooker,The Masters
7555,6373287,Mark Allen vs SI Jiahui,Handicap Winnaar 0.5,SI Jiahui,2.45,29,20,WH,2,Snooker,The Masters
7557,6373287,Mark Allen vs SI Jiahui,Handicap Winnaar 0.5,Mark Allen,1.5,1,2,WH,1,Snooker,The Masters
7559,6373287,Mark Allen vs SI Jiahui,Frame 1 Winnaar,Mark Allen,1.69,69,100,--,,Snooker,The Masters
7561,6373287,Mark Allen vs SI Jiahui,Frame 1 Winnaar,SI Jiahui,2.05,21,20,--,,Snooker,The Masters
7563,6373287,Mark Allen vs SI Jiahui,Aantal Frames - Over/Under 8.5,Under,2.8,9,5,HL,L,Snooker,The Masters
7565,6373287,Mark Allen vs SI Jiahui,Aantal Frames - Over/Under 8.5,Over,1.38,19,50,HL,1,Snooker,The Masters
7567,6373287,Mark Allen vs SI Jiahui,Aantal Frames - Over/Under 9.5,Over,1.98,49,50,HL,1,Snooker,The Masters
7569,6373287,Mark Allen vs SI Jiahui,Aantal Frames - Over/Under 9.5,Under,1.77,77,100,HL,L,Snooker,The Masters
7571,6373287,Mark Allen vs SI Jiahui,Handicap Winnaar -1.5,Mark Allen,1.83,83,100,WH,1,Snooker,The Masters
7573,6373287,Mark Allen vs SI Jiahui,Handicap Winnaar -1.5,SI Jiahui,1.87,87,100,WH,2,Snooker,The Masters
7575,6373287,Mark Allen vs SI Jiahui,Handicap Winnaar -0.5,SI Jiahui,2.45,29,20,WH,2,Snooker,The Masters
7577,6373287,Mark Allen vs SI Jiahui,Handicap Winnaar -0.5,Mark Allen,1.5,1,2,WH,1,Snooker,The Masters
7579,6373287,Mark Allen vs SI Jiahui,Correct Score,Mark Allen 6-1,10.0,9,1,CS,S,Snooker,The Masters
7581,6373287,Mark Allen vs SI Jiahui,Correct Score,Mark Allen 6-4,5.75,19,4,CS,S,Snooker,The Masters
7583,6373287,Mark Allen vs SI Jiahui,Correct Score,Mark Allen 6-0,26.0,25,1,CS,S,Snooker,The Masters
7585,6373287,Mark Allen vs SI Jiahui,Correct Score,SI Jiahui 6-3,10.0,9,1,CS,S,Snooker,The Masters
7587,6373287,Mark Allen vs SI Jiahui,Correct Score,Mark Allen 6-2,6.75,23,4,CS,S,Snooker,The Masters
7589,6373287,Mark Allen vs SI Jiahui,Correct Score,Mark Allen 6-5,6.25,21,4,CS,S,Snooker,The Masters
7591,6373287,Mark Allen vs SI Jiahui,Correct Score,SI Jiahui 6-2,14.0,13,1,CS,S,Snooker,The Masters
7593,6373287,Mark Allen vs SI Jiahui,Correct Score,Mark Allen 6-3,5.75,19,4,CS,S,Snooker,The Masters
7595,6373287,Mark Allen vs SI Jiahui,Correct Score,SI Jiahui 6-0,91.0,90,1,CS,S,Snooker,The Masters
7597,6373287,Mark Allen vs SI Jiahui,Correct Score,SI Jiahui 6-1,26.0,25,1,CS,S,Snooker,The Masters
7599,6373287,Mark Allen vs SI Jiahui,Correct Score,SI Jiahui 6-4,8.0,7,1,CS,S,Snooker,The Masters
7601,6373287,Mark Allen vs SI Jiahui,Correct Score,SI Jiahui 6-5,7.75,27,4,CS,S,Snooker,The Masters
7603,6373402,Kyren Wilson vs Zhang Anda,Wedstrijd,Kyren Wilson,1.4,2,5,HH,1,Snooker,The Masters
7605,6373402,Kyren Wilson vs Zhang Anda,Wedstrijd,Zhang Anda,2.9,19,10,HH,2,Snooker,The Masters
7607,6373402,Kyren Wilson vs Zhang Anda,Handicap Winnaar 0.5,Kyren Wilson,1.38,19,50,WH,1,Snooker,The Masters
7609,6373402,Kyren Wilson vs Zhang Anda,Handicap Winnaar 0.5,Zhang Anda,2.8,9,5,WH,2,Snooker,The Masters
7611,6373402,Kyren Wilson vs Zhang Anda,Frame 1 Winnaar,Kyren Wilson,1.63,63,100,--,,Snooker,The Masters
7613,6373402,Kyren Wilson vs Zhang Anda,Frame 1 Winnaar,Zhang Anda,2.15,23,20,--,,Snooker,The Masters
7615,6373402,Kyren Wilson vs Zhang Anda,Aantal Frames - Over/Under 10.5,Under,1.23,23,100,HL,L,Snooker,The Masters
7617,6373402,Kyren Wilson vs Zhang Anda,Aantal Frames - Over/Under 10.5,Over,3.85,57,20,HL,1,Snooker,The Masters
7619,6373402,Kyren Wilson vs Zhang Anda,Handicap Winnaar -2.5,Zhang Anda,1.61,61,100,WH,2,Snooker,The Masters
7621,6373402,Kyren Wilson vs Zhang Anda,Handicap Winnaar -2.5,Kyren Wilson,2.2,6,5,WH,1,Snooker,The Masters
7623,6373402,Kyren Wilson vs Zhang Anda,Aantal Frames - Over/Under 9.5,Under,1.69,69,100,HL,L,Snooker,The Masters
7625,6373402,Kyren Wilson vs Zhang Anda,Aantal Frames - Over/Under 9.5,Over,2.05,21,20,HL,1,Snooker,The Masters
7627,6373402,Kyren Wilson vs Zhang Anda,Aantal Frames - Over/Under 8.5,Over,1.43,43,100,HL,1,Snooker,The Masters
7629,6373402,Kyren Wilson vs Zhang Anda,Aantal Frames - Over/Under 8.5,Under,2.7,17,10,HL,L,Snooker,The Masters
7631,6373402,Kyren Wilson vs Zhang Anda,Handicap Winnaar -1.5,Zhang Anda,2.1,11,10,WH,2,Snooker,The Masters
7633,6373402,Kyren Wilson vs Zhang Anda,Handicap Winnaar -1.5,Kyren Wilson,1.67,67,100,WH,1,Snooker,The Masters
7635,6373402,Kyren Wilson vs Zhang Anda,Correct Score,Kyren Wilson 6-2,6.0,5,1,CS,S,Snooker,The Masters
7637,6373402,Kyren Wilson vs Zhang Anda,Correct Score,Kyren Wilson 6-4,5.5,9,2,CS,S,Snooker,The Masters
7639,6373402,Kyren Wilson vs Zhang Anda,Correct Score,Zhang Anda 6-1,34.0,33,1,CS,S,Snooker,The Masters
7641,6373402,Kyren Wilson vs Zhang Anda,Correct Score,Kyren Wilson 6-1,8.5,15,2,CS,S,Snooker,The Masters
7643,6373402,Kyren Wilson vs Zhang Anda,Correct Score,Zhang Anda 6-3,12.0,11,1,CS,S,Snooker,The Masters
7645,6373402,Kyren Wilson vs Zhang Anda,Correct Score,Kyren Wilson 6-0,22.0,21,1,CS,S,Snooker,The Masters
7647,6373402,Kyren Wilson vs Zhang Anda,Correct Score,Zhang Anda 6-5,8.5,15,2,CS,S,Snooker,The Masters
7649,6373402,Kyren Wilson vs Zhang Anda,Correct Score,Zhang Anda 6-2,18.0,17,1,CS,S,Snooker,The Masters
7651,6373402,Kyren Wilson vs Zhang Anda,Correct Score,Kyren Wilson 6-5,6.5,11,2,CS,S,Snooker,The Masters
7653,6373402,Kyren Wilson vs Zhang Anda,Correct Score,Zhang Anda 6-0,126.0,125,1,CS,S,Snooker,The Masters
7655,6373402,Kyren Wilson vs Zhang Anda,Correct Score,Kyren Wilson 6-3,5.25,17,4,CS,S,Snooker,The Masters
7657,6373402,Kyren Wilson vs Zhang Anda,Correct Score,Zhang Anda 6-4,9.5,17,2,CS,S,Snooker,The Masters
7659,6373406,Luca Brecel vs Chris Wakelin,Wedstrijd,Luca Brecel,1.65,13,20,HH,1,Snooker,The Masters
7661,6373406,Luca Brecel vs Chris Wakelin,Wedstrijd,Chris Wakelin,2.25,5,4,HH,2,Snooker,The Masters
7663,6373406,Luca Brecel vs Chris Wakelin,Frame 1 Winnaar,Chris Wakelin,1.95,19,20,--,,Snooker,The Masters
7665,6373406,Luca Brecel vs Chris Wakelin,Frame 1 Winnaar,Luca Brecel,1.77,77,100,--,,Snooker,The Masters
7667,6373406,Luca Brecel vs Chris Wakelin,Aantal Frames - Over/Under 10.5,Over,3.65,53,20,HL,1,Snooker,The Masters
7669,6373406,Luca Brecel vs Chris Wakelin,Aantal Frames - Over/Under 10.5,Under,1.26,13,50,HL,L,Snooker,The Masters
7671,6373406,Luca Brecel vs Chris Wakelin,Handicap Winnaar -0.5,Chris Wakelin,2.2,6,5,WH,2,Snooker,The Masters
7673,6373406,Luca Brecel vs Chris Wakelin,Handicap Winnaar -0.5,Luca Brecel,1.63,63,100,WH,1,Snooker,The Masters
7675,6373406,Luca Brecel vs Chris Wakelin,Aantal Frames - Over/Under 9.5,Over,1.93,93,100,HL,1,Snooker,The Masters
7677,6373406,Luca Brecel vs Chris Wakelin,Aantal Frames - Over/Under 9.5,Under,1.8,4,5,HL,L,Snooker,The Masters
7679,6373406,Luca Brecel vs Chris Wakelin,Aantal Frames - Over/Under 8.5,Over,1.36,9,25,HL,1,Snooker,The Masters
7681,6373406,Luca Brecel vs Chris Wakelin,Aantal Frames - Over/Under 8.5,Under,2.9,19,10,HL,L,Snooker,The Masters
7683,6373406,Luca Brecel vs Chris Wakelin,Handicap Winnaar -1.5,Chris Wakelin,1.71,71,100,WH,2,Snooker,The Masters
7685,6373406,Luca Brecel vs Chris Wakelin,Handicap Winnaar -1.5,Luca Brecel,2.05,21,20,WH,1,Snooker,The Masters
7687,6373406,Luca Brecel vs Chris Wakelin,Handicap Winnaar 0.5,Luca Brecel,1.63,63,100,WH,1,Snooker,The Masters
7689,6373406,Luca Brecel vs Chris Wakelin,Handicap Winnaar 0.5,Chris Wakelin,2.2,6,5,WH,2,Snooker,The Masters
7691,6373406,Luca Brecel vs Chris Wakelin,Correct Score,Luca Brecel 6-3,6.25,21,4,CS,S,Snooker,The Masters
7693,6373406,Luca Brecel vs Chris Wakelin,Correct Score,Chris Wakelin 6-5,7.25,25,4,CS,S,Snooker,The Masters
7695,6373406,Luca Brecel vs Chris Wakelin,Correct Score,Chris Wakelin 6-1,22.0,21,1,CS,S,Snooker,The Masters
7697,6373406,Luca Brecel vs Chris Wakelin,Correct Score,Luca Brecel 6-2,7.75,27,4,CS,S,Snooker,The Masters
7699,6373406,Luca Brecel vs Chris Wakelin,Correct Score,Luca Brecel 6-1,12.0,11,1,CS,S,Snooker,The Masters
7701,6373406,Luca Brecel vs Chris Wakelin,Correct Score,Luca Brecel 6-0,34.0,33,1,CS,S,Snooker,The Masters
7703,6373406,Luca Brecel vs Chris Wakelin,Correct Score,Luca Brecel 6-4,6.0,5,1,CS,S,Snooker,The Masters
